,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
2,B1_2,0.09,0.062,0.062,0.056,0.057,0.062,0.06,0.062,0.06,0.057,0.06,0.061,0.065,0.064,0.06,0.062
2,B1_3,0.091,0.062,0.061,0.053,0.058,0.061,0.06,0.061,0.062,0.055,0.059,0.061,0.066,0.064,0.063,0.063
2,A2_1,0.089,0.062,0.063,0.057,0.059,0.06,0.059,0.063,0.057,0.056,0.058,0.06,0.065,0.064,0.062,0.064
2,A2_2,0.092,0.061,0.064,0.055,0.059,0.058,0.058,0.059,0.059,0.055,0.059,0.062,0.066,0.063,0.064,0.066
2,A2_3,0.088,0.062,0.063,0.056,0.06,0.06,0.06,0.062,0.059,0.057,0.058,0.059,0.065,0.064,0.062,0.065
2,B2_1,0.091,0.06,0.063,0.059,0.06,0.058,0.062,0.062,0.06,0.055,0.06,0.059,0.066,0.062,0.063,0.06
2,B2_2,0.086,0.061,0.063,0.064,0.06,0.057,0.061,0.061,0.058,0.057,0.061,0.059,0.064,0.062,0.062,0.065
2,B2_3,0.087,0.062,0.061,0.059,0.059,0.059,0.062,0.06,0.06,0.057,0.062,0.06,0.064,0.064,0.063,0.063
2,y1,0.088,0.063,0.063,0.059,0.059,0.058,0.06,0.06,0.058,0.054,0.063,0.06,0.064,0.06,0.063,0.067
2,y2,0.084,0.062,0.065,0.062,0.059,0.058,0.061,0.061,0.057,0.057,0.061,0.063,0.065,0.06,0.059,0.066
2,y3,0.085,0.063,0.063,0.061,0.057,0.057,0.062,0.063,0.059,0.056,0.062,0.063,0.066,0.061,0.058,0.064
3,.,0.09,0.062,0.059,0.061,0.059,0.06,0.059,0.063,0.06,0.059,0.059,0.058,0.06,0.065,0.061,0.065
3,A1_1,0.095,0.062,0.061,0.063,0.057,0.057,0.059,0.064,0.058,0.058,0.061,0.058,0.061,0.064,0.059,0.063
3,A1_2,0.096,0.062,0.061,0.059,0.059,0.06,0.059,0.061,0.057,0.056,0.06,0.059,0.062,0.066,0.061,0.063
3,A1_3,0.096,0.06,0.061,0.06,0.059,0.06,0.059,0.06,0.058,0.058,0.058,0.058,0.061,0.065,0.064,0.066
3,B1_1,0.101,0.06,0.062,0.056,0.057,0.059,0.058,0.058,0.059,0.056,0.059,0.06,0.063,0.063,0.063,0.066
3,B1_2,0.103,0.06,0.061,0.055,0.056,0.061,0.059,0.061,0.058,0.056,0.058,0.059,0.063,0.065,0.061,0.062
3,B1_3,0.105,0.06,0.06,0.051,0.056,0.06,0.059,0.06,0.06,0.054,0.058,0.06,0.064,0.065,0.064,0.063
3,A2_1,0.102,0.061,0.061,0.056,0.058,0.059,0.058,0.062,0.056,0.055,0.057,0.059,0.064,0.065,0.063,0.065
3,A2_2,0.106,0.06,0.062,0.053,0.057,0.057,0.057,0.058,0.057,0.054,0.058,0.061,0.064,0.064,0.065,0.066
3,A2_3,0.1,0.061,0.061,0.055,0.059,0.059,0.058,0.061,0.058,0.056,0.057,0.058,0.063,0.065,0.063,0.066
3,B2_1,0.105,0.059,0.061,0.058,0.059,0.057,0.06,0.061,0.059,0.054,0.058,0.058,0.064,0.063,0.064,0.061
3,B2_2,0.098,0.059,0.062,0.062,0.059,0.056,0.06,0.06,0.057,0.056,0.06,0.058,0.063,0.063,0.063,0.065
3,B2_3,0.101,0.06,0.059,0.058,0.058,0.057,0.06,0.059,0.058,0.056,0.06,0.058,0.063,0.064,0.064,0.063
3,y1,0.102,0.061,0.061,0.057,0.058,0.057,0.059,0.059,0.057,0.053,0.062,0.059,0.062,0.061,0.064,0.067
3,y2,0.097,0.06,0.063,0.061,0.058,0.057,0.059,0.06,0.056,0.056,0.059,0.062,0.064,0.061,0.06,0.067
3,y3,0.099,0.062,0.061,0.059,0.056,0.057,0.061,0.061,0.058,0.055,0.06,0.061,0.065,0.062,0.059,0.064
4,.,0.101,0.061,0.058,0.06,0.058,0.059,0.058,0.062,0.059,0.058,0.058,0.057,0.059,0.066,0.062,0.065
4,A1_1,0.107,0.061,0.06,0.062,0.056,0.056,0.058,0.063,0.057,0.057,0.06,0.057,0.06,0.064,0.06,0.064
4,A1_2,0.109,0.061,0.06,0.057,0.058,0.059,0.058,0.059,0.056,0.055,0.059,0.058,0.06,0.067,0.062,0.064
4,A1_3,0.108,0.058,0.06,0.058,0.058,0.059,0.057,0.059,0.056,0.057,0.056,0.056,0.06,0.066,0.065,0.066
4,B1_1,0.115,0.059,0.06,0.054,0.056,0.058,0.057,0.057,0.057,0.055,0.058,0.059,0.061,0.064,0.064,0.066
4,B1_2,0.117,0.059,0.059,0.053,0.055,0.06,0.057,0.06,0.057,0.055,0.057,0.058,0.062,0.066,0.062,0.063
4,B1_3,0.12,0.059,0.058,0.05,0.055,0.059,0.057,0.058,0.059,0.053,0.056,0.059,0.063,0.066,0.065,0.063
4,A2_1,0.116,0.06,0.06,0.055,0.057,0.058,0.056,0.06,0.054,0.054,0.055,0.058,0.062,0.066,0.064,0.066
4,A2_2,0.12,0.058,0.06,0.052,0.056,0.056,0.055,0.056,0.055,0.053,0.056,0.06,0.063,0.065,0.066,0.067
4,A2_3,0.114,0.06,0.06,0.054,0.058,0.058,0.057,0.06,0.056,0.054,0.056,0.057,0.062,0.066,0.064,0.067
4,B2_1,0.119,0.058,0.06,0.056,0.057,0.056,0.058,0.059,0.057,0.053,0.057,0.056,0.063,0.064,0.065,0.061
4,B2_2,0.112,0.058,0.06,0.061,0.058,0.055,0.058,0.058,0.055,0.055,0.058,0.057,0.061,0.063,0.064,0.066
4,B2_3,0.115,0.059,0.058,0.057,0.057,0.056,0.059,0.058,0.057,0.055,0.059,0.057,0.062,0.065,0.064,0.063
4,y1,0.116,0.06,0.06,0.056,0.057,0.056,0.058,0.058,0.055,0.052,0.06,0.058,0.061,0.062,0.065,0.068
4,y2,0.111,0.059,0.062,0.059,0.057,0.056,0.058,0.059,0.055,0.055,0.058,0.061,0.062,0.061,0.061,0.067
4,y3,0.112,0.061,0.06,0.058,0.055,0.056,0.06,0.06,0.056,0.054,0.059,0.06,0.063,0.063,0.06,0.065
5,.,0.111,0.06,0.057,0.059,0.057,0.058,0.057,0.061,0.058,0.057,0.057,0.055,0.057,0.066,0.063,0.066
5,A1_1,0.119,0.06,0.058,0.06,0.055,0.055,0.057,0.062,0.056,0.056,0.059,0.056,0.058,0.065,0.061,0.064
5,A1_2,0.121,0.06,0.058,0.056,0.057,0.058,0.056,0.058,0.055,0.054,0.058,0.057,0.059,0.067,0.062,0.064
5,A1_3,0.12,0.057,0.058,0.057,0.057,0.058,0.056,0.057,0.055,0.056,0.055,0.055,0.058,0.066,0.066,0.067
5,B1_1,0.129,0.057,0.059,0.053,0.055,0.057,0.056,0.055,0.056,0.054,0.056,0.058,0.06,0.065,0.065,0.067
5,B1_2,0.132,0.058,0.058,0.052,0.054,0.059,0.056,0.058,0.056,0.054,0.056,0.057,0.06,0.066,0.063,0.063
5,B1_3,0.135,0.058,0.057,0.049,0.054,0.058,0.056,0.057,0.057,0.051,0.055,0.057,0.061,0.066,0.066,0.064
5,A2_1,0.13,0.058,0.058,0.053,0.056,0.057,0.055,0.059,0.053,0.053,0.054,0.056,0.061,0.067,0.064,0.066
5,A2_2,0.136,0.057,0.059,0.05,0.055,0.055,0.054,0.055,0.054,0.052,0.055,0.058,0.061,0.066,0.067,0.067
5,A2_3,0.127,0.058,0.058,0.052,0.057,0.057,0.055,0.058,0.055,0.053,0.054,0.056,0.06,0.066,0.065,0.067
5,B2_1,0.134,0.056,0.058,0.055,0.056,0.055,0.057,0.058,0.056,0.052,0.056,0.055,0.061,0.064,0.065,0.061
5,B2_2,0.125,0.057,0.059,0.059,0.057,0.054,0.057,0.057,0.054,0.054,0.057,0.056,0.06,0.064,0.065,0.066
5,B2_3,0.129,0.058,0.056,0.055,0.056,0.055,0.057,0.057,0.056,0.053,0.057,0.056,0.06,0.066,0.065,0.064
5,y1,0.131,0.058,0.058,0.054,0.056,0.055,0.056,0.056,0.054,0.051,0.059,0.057,0.06,0.063,0.065,0.068
5,y2,0.124,0.058,0.06,0.058,0.056,0.055,0.057,0.057,0.054,0.054,0.057,0.059,0.061,0.062,0.061,0.067
5,y3,0.126,0.059,0.058,0.056,0.054,0.054,0.058,0.058,0.055,0.052,0.058,0.059,0.062,0.063,0.06,0.065
6,.,0.121,0.059,0.056,0.058,0.056,0.057,0.056,0.06,0.057,0.057,0.056,0.054,0.056,0.067,0.063,0.066
6,A1_1,0.131,0.059,0.057,0.059,0.054,0.054,0.056,0.06,0.055,0.055,0.058,0.055,0.057,0.066,0.061,0.065
6,A1_2,0.134,0.059,0.057,0.055,0.055,0.057,0.055,0.057,0.054,0.053,0.056,0.055,0.057,0.068,0.063,0.065
6,A1_3,0.132,0.056,0.057,0.055,0.056,0.057,0.055,0.056,0.054,0.055,0.054,0.054,0.057,0.067,0.067,0.068
6,B1_1,0.143,0.056,0.057,0.051,0.054,0.056,0.054,0.054,0.055,0.052,0.055,0.056,0.059,0.065,0.065,0.067
6,B1_2,0.147,0.056,0.056,0.05,0.053,0.057,0.055,0.057,0.054,0.053,0.054,0.055,0.059,0.067,0.063,0.063
6,B1_3,0.151,0.056,0.055,0.047,0.053,0.056,0.054,0.055,0.056,0.05,0.054,0.056,0.06,0.067,0.066,0.064
6,A2_1,0.144,0.057,0.057,0.052,0.054,0.056,0.053,0.058,0.052,0.052,0.053,0.055,0.059,0.067,0.065,0.066
6,A2_2,0.151,0.056,0.057,0.049,0.054,0.054,0.052,0.053,0.053,0.05,0.053,0.057,0.06,0.066,0.068,0.068
6,A2_3,0.14,0.057,0.057,0.051,0.056,0.056,0.054,0.057,0.054,0.052,0.053,0.054,0.059,0.067,0.066,0.068
6,B2_1,0.149,0.055,0.057,0.053,0.055,0.054,0.055,0.057,0.055,0.051,0.054,0.054,0.06,0.065,0.066,0.062
6,B2_2,0.139,0.056,0.057,0.057,0.055,0.053,0.056,0.056,0.053,0.053,0.056,0.054,0.059,0.065,0.065,0.067
6,B2_3,0.144,0.057,0.055,0.053,0.054,0.054,0.056,0.055,0.054,0.052,0.056,0.055,0.059,0.066,0.065,0.064
6,y1,0.146,0.057,0.057,0.053,0.054,0.054,0.055,0.055,0.053,0.05,0.057,0.056,0.058,0.063,0.066,0.068
6,y2,0.138,0.056,0.058,0.056,0.055,0.054,0.056,0.056,0.052,0.053,0.056,0.058,0.06,0.063,0.062,0.068
6,y3,0.141,0.058,0.057,0.055,0.053,0.053,0.057,0.057,0.054,0.051,0.056,0.058,0.061,0.063,0.061,0.065
7,.,0.13,0.058,0.055,0.057,0.055,0.056,0.055,0.059,0.056,0.056,0.055,0.053,0.055,0.067,0.064,0.067
7,A1_1,0.142,0.057,0.056,0.058,0.053,0.053,0.055,0.059,0.054,0.054,0.057,0.054,0.056,0.066,0.062,0.065
7,A1_2,0.145,0.057,0.056,0.053,0.054,0.056,0.054,0.056,0.053,0.052,0.055,0.054,0.056,0.069,0.064,0.065
7,A1_3,0.144,0.055,0.056,0.054,0.055,0.056,0.053,0.055,0.053,0.054,0.053,0.053,0.056,0.068,0.068,0.068
7,B1_1,0.158,0.054,0.056,0.05,0.053,0.054,0.053,0.053,0.053,0.051,0.054,0.055,0.057,0.066,0.066,0.067
7,B1_2,0.162,0.055,0.055,0.049,0.051,0.056,0.053,0.055,0.053,0.051,0.053,0.054,0.057,0.067,0.064,0.063
7,B1_3,0.166,0.055,0.054,0.046,0.051,0.055,0.053,0.054,0.055,0.049,0.052,0.054,0.058,0.067,0.067,0.064
7,A2_1,0.158,0.055,0.055,0.05,0.053,0.055,0.052,0.056,0.051,0.051,0.052,0.054,0.058,0.068,0.066,0.067
7,A2_2,0.166,0.054,0.056,0.047,0.052,0.053,0.051,0.052,0.051,0.049,0.052,0.056,0.058,0.067,0.068,0.068
7,A2_3,0.153,0.055,0.056,0.05,0.054,0.055,0.052,0.056,0.053,0.051,0.052,0.053,0.057,0.068,0.067,0.068
7,B2_1,0.164,0.054,0.055,0.051,0.053,0.053,0.054,0.055,0.054,0.05,0.053,0.052,0.058,0.065,0.067,0.062
7,B2_2,0.153,0.054,0.056,0.056,0.054,0.052,0.054,0.055,0.052,0.051,0.055,0.053,0.057,0.065,0.066,0.067
7,B2_3,0.158,0.055,0.054,0.052,0.053,0.053,0.054,0.054,0.053,0.051,0.055,0.053,0.058,0.066,0.066,0.064
7,y1,0.16,0.055,0.055,0.051,0.053,0.053,0.054,0.053,0.051,0.048,0.056,0.054,0.057,0.063,0.066,0.068
7,y2,0.152,0.055,0.057,0.055,0.054,0.053,0.055,0.055,0.051,0.052,0.055,0.057,0.059,0.063,0.062,0.068
7,y3,0.155,0.056,0.056,0.053,0.052,0.052,0.056,0.056,0.053,0.05,0.055,0.057,0.059,0.064,0.061,0.065
8,.,0.139,0.057,0.054,0.056,0.054,0.055,0.054,0.059,0.056,0.055,0.054,0.052,0.054,0.068,0.064,0.067
8,A1_1,0.153,0.056,0.055,0.057,0.052,0.052,0.054,0.058,0.053,0.053,0.056,0.053,0.055,0.067,0.062,0.065
8,A1_2,0.157,0.056,0.054,0.052,0.054,0.055,0.053,0.054,0.052,0.051,0.054,0.053,0.055,0.069,0.065,0.066
8,A1_3,0.155,0.053,0.055,0.053,0.054,0.055,0.052,0.054,0.052,0.053,0.052,0.052,0.054,0.068,0.068,0.069
8,B1_1,0.171,0.053,0.055,0.049,0.052,0.053,0.052,0.051,0.052,0.05,0.053,0.054,0.056,0.066,0.066,0.067
8,B1_2,0.176,0.053,0.054,0.048,0.05,0.055,0.052,0.054,0.052,0.05,0.052,0.053,0.056,0.067,0.064,0.063
8,B1_3,0.181,0.053,0.053,0.044,0.05,0.054,0.051,0.053,0.053,0.048,0.051,0.053,0.057,0.067,0.067,0.064
8,A2_1,0.172,0.054,0.054,0.049,0.052,0.053,0.051,0.055,0.05,0.05,0.051,0.053,0.056,0.068,0.066,0.067
8,A2_2,0.181,0.052,0.054,0.046,0.051,0.052,0.05,0.051,0.05,0.048,0.051,0.054,0.057,0.067,0.069,0.068
8,A2_3,0.166,0.054,0.054,0.048,0.053,0.054,0.051,0.054,0.051,0.05,0.051,0.052,0.056,0.068,0.067,0.069
8,B2_1,0.179,0.052,0.054,0.05,0.052,0.051,0.052,0.054,0.052,0.049,0.052,0.051,0.057,0.066,0.067,0.062
8,B2_2,0.166,0.053,0.055,0.055,0.053,0.051,0.053,0.053,0.051,0.05,0.053,0.052,0.056,0.065,0.066,0.067
8,B2_3,0.173,0.053,0.053,0.051,0.052,0.052,0.053,0.053,0.052,0.05,0.054,0.052,0.056,0.067,0.066,0.064
8,y1,0.175,0.054,0.054,0.05,0.052,0.052,0.053,0.052,0.05,0.047,0.055,0.053,0.056,0.064,0.067,0.068
8,y2,0.165,0.053,0.056,0.053,0.053,0.052,0.053,0.053,0.05,0.051,0.053,0.056,0.058,0.063,0.063,0.068
8,y3,0.168,0.055,0.054,0.052,0.051,0.051,0.055,0.054,0.051,0.049,0.054,0.056,0.058,0.064,0.062,0.065
9,.,0.147,0.056,0.054,0.056,0.054,0.055,0.053,0.058,0.055,0.055,0.053,0.052,0.053,0.068,0.065,0.068
9,A1_1,0.163,0.055,0.054,0.056,0.051,0.052,0.053,0.057,0.052,0.052,0.055,0.052,0.054,0.067,0.063,0.066
9,A1_2,0.167,0.054,0.053,0.051,0.053,0.054,0.052,0.053,0.051,0.05,0.053,0.052,0.054,0.07,0.065,0.066
9,A1_3,0.165,0.052,0.054,0.052,0.053,0.054,0.051,0.053,0.051,0.052,0.051,0.051,0.053,0.069,0.069,0.069
9,B1_1,0.185,0.052,0.053,0.047,0.051,0.052,0.05,0.05,0.051,0.049,0.051,0.053,0.055,0.067,0.067,0.068
9,B1_2,0.19,0.052,0.053,0.046,0.049,0.054,0.051,0.052,0.051,0.049,0.051,0.052,0.055,0.068,0.065,0.063
9,B1_3,0.196,0.052,0.051,0.043,0.049,0.053,0.05,0.051,0.052,0.047,0.05,0.052,0.055,0.068,0.067,0.064
9,A2_1,0.184,0.053,0.053,0.048,0.051,0.052,0.05,0.054,0.049,0.049,0.049,0.051,0.055,0.068,0.066,0.067
9,A2_2,0.195,0.051,0.053,0.045,0.05,0.051,0.048,0.049,0.049,0.047,0.05,0.053,0.056,0.067,0.069,0.068
9,A2_3,0.177,0.053,0.053,0.047,0.052,0.053,0.05,0.053,0.05,0.049,0.05,0.051,0.055,0.069,0.068,0.069
9,B2_1,0.193,0.051,0.053,0.049,0.051,0.05,0.051,0.052,0.051,0.048,0.05,0.05,0.055,0.066,0.067,0.062
9,B2_2,0.179,0.052,0.054,0.053,0.052,0.05,0.052,0.052,0.05,0.049,0.052,0.051,0.055,0.066,0.067,0.067
9,B2_3,0.186,0.052,0.052,0.049,0.051,0.051,0.052,0.051,0.051,0.049,0.052,0.051,0.055,0.067,0.066,0.064
9,y1,0.189,0.052,0.053,0.048,0.051,0.051,0.051,0.05,0.049,0.046,0.054,0.052,0.055,0.064,0.067,0.068
9,y2,0.178,0.052,0.055,0.052,0.052,0.051,0.052,0.052,0.049,0.05,0.052,0.055,0.056,0.063,0.063,0.068
9,y3,0.181,0.053,0.053,0.051,0.05,0.05,0.054,0.053,0.05,0.048,0.053,0.055,0.057,0.064,0.062,0.066
10,.,0.153,0.055,0.053,0.055,0.053,0.054,0.052,0.057,0.054,0.054,0.052,0.051,0.052,0.069,0.065,0.068
10,A1_1,0.172,0.054,0.053,0.055,0.05,0.051,0.052,0.056,0.051,0.052,0.054,0.051,0.053,0.068,0.064,0.066
10,A1_2,0.176,0.053,0.052,0.05,0.052,0.053,0.051,0.052,0.05,0.05,0.052,0.052,0.053,0.07,0.066,0.067
10,A1_3,0.174,0.051,0.053,0.051,0.052,0.054,0.05,0.052,0.05,0.051,0.05,0.05,0.052,0.069,0.07,0.07
10,B1_1,0.197,0.05,0.052,0.046,0.05,0.051,0.049,0.049,0.05,0.048,0.05,0.052,0.054,0.067,0.067,0.068
10,B1_2,0.203,0.051,0.051,0.045,0.048,0.053,0.049,0.051,0.05,0.048,0.05,0.051,0.054,0.068,0.065,0.063
10,B1_3,0.21,0.05,0.05,0.042,0.048,0.052,0.049,0.05,0.051,0.046,0.049,0.051,0.054,0.068,0.067,0.064
10,A2_1,0.196,0.051,0.052,0.047,0.05,0.051,0.048,0.052,0.048,0.048,0.048,0.05,0.054,0.069,0.067,0.068
10,A2_2,0.208,0.049,0.052,0.044,0.049,0.049,0.047,0.048,0.048,0.046,0.048,0.052,0.054,0.068,0.07,0.069
10,A2_3,0.188,0.052,0.052,0.046,0.051,0.052,0.049,0.052,0.049,0.048,0.049,0.05,0.054,0.069,0.068,0.07
10,B2_1,0.206,0.049,0.052,0.048,0.05,0.049,0.05,0.051,0.05,0.047,0.049,0.049,0.054,0.066,0.068,0.062
10,B2_2,0.19,0.05,0.053,0.052,0.051,0.049,0.051,0.051,0.049,0.048,0.051,0.05,0.054,0.066,0.067,0.068
10,B2_3,0.199,0.051,0.051,0.048,0.05,0.05,0.051,0.05,0.05,0.048,0.051,0.05,0.054,0.067,0.067,0.064
10,y1,0.202,0.051,0.052,0.047,0.05,0.05,0.05,0.049,0.048,0.045,0.053,0.051,0.054,0.064,0.067,0.068
10,y2,0.189,0.051,0.054,0.051,0.051,0.05,0.051,0.051,0.048,0.049,0.051,0.054,0.055,0.064,0.063,0.068
10,y3,0.193,0.052,0.052,0.05,0.049,0.05,0.053,0.052,0.049,0.047,0.052,0.054,0.056,0.065,0.062,0.066
11,.,0.159,0.054,0.053,0.055,0.052,0.053,0.052,0.056,0.054,0.054,0.052,0.05,0.052,0.069,0.066,0.069
11,A1_1,0.18,0.053,0.052,0.054,0.05,0.05,0.051,0.055,0.05,0.051,0.053,0.05,0.052,0.068,0.064,0.067
11,A1_2,0.185,0.052,0.052,0.05,0.051,0.053,0.05,0.051,0.049,0.049,0.052,0.051,0.052,0.071,0.066,0.067
11,A1_3,0.183,0.05,0.052,0.05,0.052,0.053,0.049,0.051,0.049,0.05,0.049,0.049,0.051,0.07,0.071,0.07
11,B1_1,0.209,0.049,0.051,0.045,0.049,0.05,0.048,0.048,0.049,0.046,0.049,0.051,0.053,0.068,0.067,0.068
11,B1_2,0.216,0.05,0.05,0.044,0.047,0.052,0.048,0.05,0.049,0.047,0.049,0.05,0.053,0.068,0.065,0.063
11,B1_3,0.223,0.049,0.049,0.041,0.047,0.05,0.048,0.049,0.05,0.044,0.048,0.049,0.053,0.068,0.068,0.064
11,A2_1,0.206,0.05,0.051,0.046,0.049,0.051,0.047,0.051,0.047,0.046,0.048,0.049,0.053,0.069,0.067,0.068
11,A2_2,0.22,0.048,0.05,0.042,0.048,0.049,0.046,0.047,0.046,0.044,0.047,0.051,0.053,0.068,0.07,0.069
11,A2_3,0.197,0.051,0.051,0.045,0.051,0.051,0.048,0.051,0.049,0.047,0.048,0.049,0.053,0.07,0.069,0.07
11,B2_1,0.218,0.048,0.051,0.046,0.049,0.048,0.049,0.05,0.049,0.045,0.048,0.048,0.053,0.067,0.068,0.062
11,B2_2,0.201,0.049,0.051,0.051,0.05,0.048,0.05,0.05,0.048,0.047,0.05,0.049,0.053,0.067,0.068,0.068
11,B2_3,0.212,0.05,0.049,0.047,0.049,0.049,0.049,0.049,0.049,0.046,0.05,0.049,0.053,0.067,0.067,0.064
11,y1,0.214,0.05,0.05,0.046,0.049,0.049,0.049,0.048,0.047,0.044,0.051,0.05,0.053,0.064,0.067,0.068
11,y2,0.2,0.05,0.053,0.05,0.05,0.049,0.051,0.05,0.047,0.047,0.05,0.053,0.054,0.064,0.063,0.068
11,y3,0.204,0.051,0.051,0.049,0.048,0.049,0.052,0.05,0.048,0.046,0.051,0.053,0.055,0.065,0.062,0.066
12,.,0.164,0.054,0.052,0.054,0.052,0.053,0.051,0.056,0.054,0.053,0.051,0.049,0.051,0.07,0.067,0.07
12,A1_1,0.186,0.052,0.052,0.053,0.049,0.05,0.05,0.054,0.05,0.05,0.052,0.05,0.051,0.069,0.065,0.067
12,A1_2,0.192,0.052,0.051,0.049,0.051,0.052,0.05,0.05,0.048,0.048,0.051,0.05,0.051,0.071,0.067,0.068
12,A1_3,0.19,0.05,0.051,0.049,0.051,0.052,0.049,0.05,0.049,0.049,0.048,0.049,0.05,0.071,0.071,0.071
12,B1_1,0.22,0.048,0.05,0.044,0.048,0.05,0.047,0.047,0.048,0.045,0.048,0.05,0.052,0.068,0.068,0.068
12,B1_2,0.227,0.049,0.049,0.043,0.046,0.051,0.047,0.049,0.048,0.046,0.048,0.049,0.052,0.068,0.065,0.063
12,B1_3,0.235,0.048,0.048,0.04,0.046,0.049,0.047,0.048,0.049,0.043,0.047,0.048,0.052,0.068,0.068,0.064
12,A2_1,0.216,0.05,0.05,0.045,0.048,0.05,0.047,0.05,0.046,0.046,0.047,0.049,0.052,0.07,0.068,0.068
12,A2_2,0.232,0.047,0.049,0.041,0.047,0.048,0.045,0.046,0.045,0.043,0.046,0.05,0.052,0.069,0.07,0.069
12,A2_3,0.206,0.05,0.05,0.044,0.05,0.05,0.047,0.05,0.048,0.046,0.047,0.049,0.052,0.07,0.07,0.071
12,B2_1,0.23,0.047,0.05,0.045,0.048,0.047,0.048,0.049,0.048,0.044,0.047,0.047,0.052,0.067,0.069,0.062
12,B2_2,0.212,0.048,0.05,0.05,0.049,0.047,0.049,0.049,0.047,0.046,0.049,0.048,0.052,0.067,0.068,0.068
12,B2_3,0.224,0.049,0.048,0.046,0.048,0.048,0.048,0.048,0.048,0.045,0.049,0.048,0.052,0.068,0.067,0.064
12,y1,0.225,0.049,0.049,0.045,0.048,0.048,0.049,0.047,0.046,0.043,0.051,0.049,0.052,0.065,0.068,0.068
12,y2,0.21,0.049,0.052,0.049,0.049,0.048,0.05,0.049,0.046,0.047,0.05,0.052,0.054,0.064,0.064,0.068
12,y3,0.214,0.05,0.05,0.047,0.048,0.048,0.051,0.049,0.047,0.045,0.05,0.052,0.054,0.065,0.063,0.066
13,.,0.167,0.053,0.052,0.054,0.051,0.052,0.051,0.056,0.053,0.053,0.051,0.049,0.05,0.07,0.067,0.07
13,A1_1,0.192,0.051,0.051,0.052,0.049,0.049,0.05,0.053,0.049,0.05,0.052,0.049,0.05,0.069,0.065,0.068
13,A1_2,0.198,0.051,0.05,0.048,0.05,0.051,0.049,0.05,0.048,0.048,0.05,0.049,0.05,0.072,0.068,0.068
13,A1_3,0.196,0.049,0.05,0.048,0.05,0.052,0.048,0.049,0.048,0.049,0.048,0.048,0.05,0.071,0.072,0.072
